trial_id,repeat,support_posture,joint,direction,target_speed_rad_s,elapsed_s,schema_version,device_time_unit,urdf_sha256,protocol_sha256,collector_script_sha256,base_collector_script_sha256,host_time_s,device_time,seq,errors,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,dq1_rad_s,dq2_rad_s,dq3_rad_s,dq4_rad_s,dq5_rad_s,dq6_rad_s,tau1_nm,tau2_nm,tau3_nm,tau4_nm,tau5_nm,tau6_nm,gravity1_nm,gravity2_nm,gravity3_nm,gravity4_nm,gravity5_nm,gravity6_nm
34,1,train,3,1,0.08726646259971647,1.6511530460047652,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787977828.7530935,36412.628,18206372,0,0.9584569931030273,1.2228202819824219,0.8966579437255859,0.00171661376953125,-0.00324249267578125,0.00476837158203125,-0.0073261260986328125,-0.0024423599243164062,0.0610504150390625,0.03663063049316406,-0.03663063049316406,-0.0073261260986328125,-0.08058643341064453,-4.724786758422852,10.071796417236328,-1.9706954956054688,0.09523773193359375,-0.10988998413085938,0.0,-4.6355662108478715,8.189407578613588,-1.8234822448675896,-0.004793646492826306,-0.005603183195313714
34,1,train,3,1,0.08726646259971647,1.6537693830032367,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787977828.7550592,36412.63,18206373,0,0.9584569931030273,1.2228202819824219,0.8970394134521484,0.00171661376953125,-0.00324249267578125,0.00476837158203125,0.0073261260986328125,-0.0024423599243164062,0.07081794738769531,0.0073261260986328125,-0.021978378295898438,-0.0073261260986328125,-0.08058643341064453,-4.724786758422852,10.099143981933594,-1.9755802154541016,0.10012245178222656,-0.10988998413085938,0.0,-4.635644375145947,8.189485742911662,-1.8235780800050898,-0.0047882702951002245,-0.005603961683384481
34,1,train,3,1,0.08726646259971647,1.6557191960018827,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787977828.7570164,36412.632,18206374,0,0.9584569931030273,1.2228202819824219,0.8970394134521484,0.00171661376953125,-0.00324249267578125,0.00476837158203125,-0.0073261260986328125,-0.0024423599243164062,0.07570171356201172,0.0073261260986328125,-0.021978378295898438,-0.0073261260986328125,-0.08058643341064453,-4.738462448120117,10.167522430419922,-1.9755802154541016,0.10012245178222656,-0.10988998413085938,0.0,-4.635644375145947,8.189485742911662,-1.8235780800050898,-0.0047882702951002245,-0.005603961683384481
34,1,train,3,1,0.08726646259971647,1.6576723440011847,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787977828.7589412,36412.634,18206375,0,0.9584569931030273,1.2228202819824219,0.8974208831787109,0.00171661376953125,-0.00324249267578125,0.00476837158203125,-0.0073261260986328125,-0.0024423599243164062,0.07081794738769531,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.08058643341064453,-4.738462448120117,10.14017105102539,-1.9755802154541016,0.10012245178222656,-0.10988998413085938,0.0,-4.6357213477170145,8.189562715482731,-1.8236736497770576,-0.004782893400589119,-0.005604739355971505
34,1,train,3,1,0.08726646259971647,1.6596247179986676,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787977828.7609165,36412.636,18206376,0,0.9584569931030273,1.2228202819824219,0.8978023529052734,0.00171661376953125,-0.00324249267578125,0.00476837158203125,-0.0073261260986328125,-0.0024423599243164062,0.0659341812133789,0.0073261260986328125,-0.021978378295898438,-0.0073261260986328125,-0.08058643341064453,-4.738462448120117,10.194869995117188,-1.9755802154541016,0.10012245178222656,-0.10988998413085938,0.0,-4.635797128549873,8.18963849631559,-1.8237689541695847,-0.004777515810075428,-0.005605516212961619
34,1,train,3,1,0.08726646259971647,1.6615704400028335,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787977828.7628593,36412.638,18206377,0,0.9584569931030273,1.2228202819824219,0.8978023529052734,0.00171661376953125,-0.00324249267578125,0.00476837158203125,-0.0073261260986328125,-0.0024423599243164062,0.046398162841796875,0.021978378295898438,0.0073261260986328125,-0.0073261260986328125,-0.08058643341064453,-4.738462448120117,10.290599822998047,-1.9706954956054688,0.10012245178222656,-0.10988998413085938,0.0,-4.635797128549873,8.18963849631559,-1.8237689541695847,-0.004777515810075428,-0.005605516212961619
34,1,train,3,1,0.08726646259971647,1.6635142329978407,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787977828.7647574,36412.64,18206378,0,0.9584569931030273,1.2228202819824219,0.8981838226318359,0.00171661376953125,-0.00324249267578125,0.00476837158203125,-0.0073261260986328125,-0.0024423599243164062,0.03174591064453125,0.03663063049316406,-0.0073261260986328125,-0.0073261260986328125,-0.08058643341064453,-4.724786758422852,10.304271697998047,-1.9706954956054688,0.09523773193359375,-0.10988998413085938,0.0,-4.635871717633496,8.189713085399212,-1.8238639931688032,-0.004772137524341696,-0.005606292254241774
34,1,train,3,1,0.08726646259971647,1.6654141760009225,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787977828.7667108,36412.642,18206379,0,0.9584569931030273,1.2228202819824219,0.8981838226318359,0.00171661376953125,-0.00324249267578125,0.00476837158203125,-0.021978378295898438,-0.0024423599243164062,0.04151439666748047,0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.08058643341064453,-4.711111068725586,10.11281967163086,-1.9658117294311523,0.09523773193359375,-0.10988998413085938,0.0,-4.635871717633496,8.189713085399212,-1.8238639931688032,-0.004772137524341696,-0.005606292254241774
34,1,train,3,1,0.08726646259971647,1.6673842029995285,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787977828.7686691,36412.644,18206380,0,0.9584569931030273,1.2228202819824219,0.8985652923583984,0.00171661376953125,-0.00324249267578125,0.00476837158203125,-0.0073261260986328125,-0.0024423599243164062,0.0610504150390625,0.0073261260986328125,0.0073261260986328125,-0.0073261260986328125,-0.08058643341064453,-4.724786758422852,10.017093658447266,-1.9658117294311523,0.09523773193359375,-0.10988998413085938,0.0,-4.635945114957025,8.189786482722742,-1.8239587667608825,-0.004766758544170563,-0.005607067479699044
34,1,train,3,1,0.08726646259971647,1.6693246069989982,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787977828.77056,36412.646,18206381,0,0.9584569931030273,1.2228202819824219,0.8989467620849609,0.00171661376953125,-0.00324249267578125,0.00476837158203125,-0.0073261260986328125,-0.0024423599243164062,0.08547019958496094,-0.021978378295898438,-0.0073261260986328125,-0.0073261260986328125,-0.07570171356201172,-4.724786758422852,9.935043334960938,-1.960927963256836,0.09523773193359375,-0.10988998413085938,0.0,-4.636017320509783,8.1898586882755,-1.8240532749320308,-0.004761378870344779,-0.005607841889220615
