trial_id,repeat,support_posture,joint,direction,target_speed_rad_s,elapsed_s,schema_version,device_time_unit,urdf_sha256,protocol_sha256,collector_script_sha256,base_collector_script_sha256,host_time_s,device_time,seq,errors,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,dq1_rad_s,dq2_rad_s,dq3_rad_s,dq4_rad_s,dq5_rad_s,dq6_rad_s,tau1_nm,tau2_nm,tau3_nm,tau4_nm,tau5_nm,tau6_nm,gravity1_nm,gravity2_nm,gravity3_nm,gravity4_nm,gravity5_nm,gravity6_nm
92,2,heldout,5,-1,-0.3490658503988659,0.15162452899676282,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787978808.934562,37392.767,18696434,0,0.9584569931030273,1.0473413467407227,1.4177541732788086,0.00095367431640625,0.12455177307128906,0.00438690185546875,0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.3150177001953125,-0.0073261260986328125,-0.08058643341064453,-1.25128173828125,5.0666656494140625,-1.6288156509399414,-0.09035396575927734,-0.10988998413085938,0.0,-1.1984854745194764,6.408812924478953,-1.5548094418771552,-0.032867973905720854,-0.003766060331701927
92,2,heldout,5,-1,-0.3490658503988659,0.15364081299776444,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787978808.936554,37392.769,18696435,0,0.9584569931030273,1.0473413467407227,1.4177541732788086,0.00095367431640625,0.12378883361816406,0.00438690185546875,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.3296699523925781,-0.0073261260986328125,-0.08058643341064453,-1.2376060485839844,5.052989959716797,-1.6336994171142578,-0.10988998413085938,-0.10988998413085938,0.0,-1.1985500068348043,6.408877456794281,-1.554873974192483,-0.032640664270788135,-0.0037769061928592204
92,2,heldout,5,-1,-0.3490658503988659,0.15563996599667007,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787978808.9385903,37392.771,18696436,0,0.9584569931030273,1.0473413467407227,1.4177541732788086,0.00095367431640625,0.12302589416503906,0.00438690185546875,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.021978378295898438,-0.3150177001953125,0.0073261260986328125,-0.08058643341064453,-1.2376060485839844,5.052989959716797,-1.6288156509399414,-0.124542236328125,-0.10500621795654297,0.0,-1.1986140912876677,6.408941541247144,-1.5549380586453463,-0.03241333563648914,-0.0037877530836496597
92,2,heldout,5,-1,-0.3490658503988659,0.15765599699807353,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787978808.9405825,37392.773,18696437,0,0.9584569931030273,1.0473413467407227,1.4177541732788086,0.00095367431640625,0.12264442443847656,0.00438690185546875,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.3150177001953125,0.0073261260986328125,-0.07570171356201172,-1.2376060485839844,5.0666656494140625,-1.6288156509399414,-0.1343097686767578,-0.10012245178222656,0.0,-1.1986459655540078,6.4089734155134845,-1.5549699329116862,-0.0322996642359277,-0.0037931769131842948
92,2,heldout,5,-1,-0.3490658503988659,0.1596508869988611,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787978808.9431975,37392.775,18696438,0,0.9584569931030273,1.0473413467407227,1.4177541732788086,0.00095367431640625,0.12226295471191406,0.00438690185546875,-0.021978378295898438,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.27106285095214844,-0.0073261260986328125,-0.07570171356201172,-1.2376060485839844,5.0666656494140625,-1.6288156509399414,-0.13919448852539062,-0.10500621795654297,0.0,-1.198677727840764,6.409005177800241,-1.5550016951984424,-0.03218598813514656,-0.003798600997759526
92,2,heldout,5,-1,-0.3490658503988659,0.1622617140019429,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787978808.9446487,37392.777,18696439,0,0.9584569931030273,1.0473413467407227,1.4177541732788086,0.00095367431640625,0.12111854553222656,0.00438690185546875,-0.021978378295898438,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.3150177001953125,-0.0073261260986328125,-0.07570171356201172,-1.2239322662353516,5.0666656494140625,-1.6336994171142578,-0.14407825469970703,-0.10500621795654297,0.0,-1.19877234277739,6.409099792736867,-1.555096310135068,-0.031844931796908844,-0.003814874773835518
92,2,heldout,5,-1,-0.3490658503988659,0.16371513299964136,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787978808.9466085,37392.778999999995,18696440,0,0.9584569931030273,1.0473413467407227,1.4177541732788086,0.00095367431640625,0.12035560607910156,0.00438690185546875,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,0.0073261260986328125,-0.3589744567871094,-0.021978378295898438,-0.08058643341064453,-1.2376060485839844,5.0666656494140625,-1.6288156509399414,-0.14407825469970703,-0.10500621795654297,0.0,-1.1988348594195837,6.40916230937906,-1.5551588267772622,-0.03161753770694091,-0.0038257252186175202
92,2,heldout,5,-1,-0.3490658503988659,0.16566143799718702,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787978808.948529,37392.780999999995,18696441,0,0.9584569931030273,1.0473413467407227,1.4177541732788086,0.00095367431640625,0.11997413635253906,0.00438690185546875,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,0.0073261260986328125,-0.34432220458984375,-0.0073261260986328125,-0.07570171356201172,-1.25128173828125,5.0666656494140625,-1.6288156509399414,-0.14896202087402344,-0.10500621795654297,0.0,-1.1988659497323435,6.40919339969182,-1.5551899170900223,-0.03150383375224838,-0.0038311508168595567
92,2,heldout,5,-1,-0.3490658503988659,0.16758149200177286,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787978808.9504519,37392.782999999996,18696442,0,0.9584569931030273,1.0473413467407227,1.4177541732788086,0.00095367431640625,0.11921119689941406,0.00438690185546875,-0.021978378295898438,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.3150177001953125,0.0073261260986328125,-0.07570171356201172,-1.25128173828125,5.0666656494140625,-1.6336994171142578,-0.15384578704833984,-0.10012245178222656,0.0,-1.1989277943185672,6.409255244278044,-1.5552517616762456,-0.03127641210617672,-0.0038420027610980576
92,2,heldout,5,-1,-0.3490658503988659,0.1695043630024884,3,s,af3726fcacd0ac1320a56ea850b0a2c0f5430cf4eb20a45c078706980f08407e,d24fbe3839599a6a097188bae8cd47ce8083f27deef1341ae3086bf0d5a45bd1,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,87f63c0590d05baea263cdc42c6e1df2d063fa2def309ecb0283f3036bf33d46,1787978808.9529488,37392.784999999996,18696443,0,0.9584569931030273,1.0473413467407227,1.4177541732788086,0.00095367431640625,0.11882972717285156,0.00438690185546875,-0.021978378295898438,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.3003654479980469,0.0073261260986328125,-0.07570171356201172,-1.25128173828125,5.080341339111328,-1.6288156509399414,-0.15873050689697266,-0.10012245178222656,0.0,-1.1989585485830312,6.409285998542508,-1.5552825159407098,-0.03116269444789177,-0.003847429105515358
