run_id,sample_id,host_time_s,reason,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg
20260829T013432,536,1787938753.4518716,"J2=180.309deg range=[0.000,179.909]",56.511127381231255,180.3087978613326,105.16464121673977,-43.06909652859272,-0.0327849080160612,-59.7678162190067
20260829T013432,537,1787938757.4791367,"J2=180.265deg range=[0.000,179.909]",56.46741417054318,180.26508465064452,104.66193929382683,-43.090953133936765,-19.747770777421024,-59.7678162190067
20260829T013432,1147,1787938761.49096,"J2=180.265deg range=[0.000,179.909]",56.35813114382297,180.26508465064452,104.77122232054704,-43.06909652859272,19.5510066878113,-59.7678162190067
20260829T013432,378,1787938765.5150383,"J2=180.200deg range=[0.000,179.909]",56.4237009598551,180.19951483461242,69.47225827478754,-43.92150413701032,0.12021132939222441,-59.898955851070944
20260829T013432,379,1787938769.5361018,"J2=180.265deg range=[0.000,179.909]",56.4237009598551,180.26508465064452,69.10069598393883,-43.76850789960203,-19.5510066878113,-59.920812456414986
20260829T013432,370,1787938773.5597944,"J2=180.200deg range=[0.000,179.909]",56.4237009598551,180.19951483461242,69.90944502318172,-14.808068686641084,-19.5510066878113,-59.920812456414986
20260829T013432,367,1787938777.5820043,"J2=179.129deg range=[0.000,179.909]",56.4237009598551,179.1285411727544,70.08429786593403,-0.3824905935207141,-0.14206793473626522,-59.920812456414986
20260829T013432,377,1787938781.6043112,"J2=179.238deg range=[0.000,179.909]",56.46741417054318,179.2378241994746,70.12801107662212,-14.808068686641084,19.376153845058973,-59.920812456414986
20260829T013432,993,1787938797.6751375,"J2=177.970deg range=[0.000,179.909]",56.46741417054318,177.97014108952024,69.69082432822795,-14.764355475953003,-19.5510066878113,-59.920812456414986
20260829T013432,1003,1787938801.7098093,"J2=179.675deg range=[0.000,179.909]",56.46741417054318,179.67495630635543,69.51597148547562,-43.92150413701032,-19.57286329315534,-59.920812456414986
20260829T013432,1002,1787938805.7242036,"J2=180.156deg range=[0.000,179.909]",56.46741417054318,180.15580162392433,69.03512616790672,-43.74665129425799,-0.14206793473626522,-59.920812456414986
20260829T013432,1152,1787938809.746246,"J2=180.265deg range=[0.000,179.909]",56.511127381231255,180.26508465064452,69.03512616790672,-43.76850789960203,19.507293477123216,-59.920812456414986
20260829T013432,980,1787938813.768815,"J2=180.221deg range=[0.000,179.909]",56.511127381231255,180.22137143995644,69.80010735494815,-14.786212081297045,19.507293477123216,-20.38161233239821
20260829T013432,953,1787938829.8551903,"J2=178.538deg range=[0.000,179.909]",56.46741417054318,178.5384128284653,69.47225827478754,-43.92150413701032,-19.57286329315534,19.704057566732946
20260829T013432,957,1787938833.8779597,"J2=180.221deg range=[0.000,179.909]",56.46741417054318,180.22137143995644,69.20997901065904,-43.74665129425799,-0.14206793473626522,0.29506417214455083
20260829T013432,959,1787938837.9001546,"J2=180.265deg range=[0.000,179.909]",56.511127381231255,180.26508465064452,69.03512616790672,-43.76850789960203,19.507293477123216,0.29506417214455083
20260829T013432,853,1787938841.9245412,"J2=180.287deg range=[0.000,179.909]",56.46741417054318,180.28694125598858,105.9515336506386,-13.693381814095003,-19.59471989849938,0.27320756680051006
20260829T013432,858,1787938845.9387324,"J2=180.309deg range=[0.000,179.909]",56.46741417054318,180.3087978613326,105.27392424345997,-13.649668603406923,-0.14206793473626522,0.29506417214455083
20260829T013432,866,1787938849.9528084,"J2=180.331deg range=[0.000,179.909]",56.511127381231255,180.33065446667666,105.53620350758847,0.7540528843694078,19.485436871779175,0.27320756680051006
20260829T013432,860,1787938853.9749963,"J2=180.309deg range=[0.000,179.909]",56.46741417054318,180.3087978613326,106.03896007201476,15.245200793521901,0.14206793473626522,0.27320756680051006
20260829T013432,850,1787938857.997242,"J2=180.309deg range=[0.000,179.909]",56.46741417054318,180.3087978613326,106.27938273079921,15.332627214898064,-19.5510066878113,-19.441723661091096
20260829T013432,844,1787938862.015734,"J2=180.309deg range=[0.000,179.909]",56.46741417054318,180.3087978613326,106.19195630942305,15.398197030930186,-0.14206793473626522,-59.724103008318615
20260829T013432,847,1787938866.0246599,"J2=180.309deg range=[0.000,179.909]",56.46741417054318,180.3087978613326,106.23566952011113,15.376340425586145,19.485436871779175,-59.745959613662656
20260829T013432,846,1787938870.0371115,"J2=180.309deg range=[0.000,179.909]",56.46741417054318,180.3087978613326,105.7985374132303,-13.693381814095003,19.507293477123216,-59.745959613662656
20260829T013432,842,1787938874.0500717,"J2=180.309deg range=[0.000,179.909]",56.511127381231255,180.3087978613326,105.20835442742785,-13.627811998062882,0.12021132939222441,-59.745959613662656
20260829T013432,841,1787938878.0643053,"J2=180.331deg range=[0.000,179.909]",56.46741417054318,180.33065446667666,105.38320727018018,-13.693381814095003,-19.57286329315534,-59.745959613662656
20260829T013432,908,1787938882.083268,"J2=180.309deg range=[0.000,179.909]",56.46741417054318,180.3087978613326,105.16464121673977,-43.090953133936765,-19.725914172076987,-59.745959613662656
20260829T013432,902,1787938886.1052716,"J2=180.331deg range=[0.000,179.909]",56.46741417054318,180.33065446667666,104.57451287245067,-43.06909652859272,-0.14206793473626522,-20.38161233239821
20260829T013432,900,1787938897.3677688,"J2=180.309deg range=[0.000,179.909]",56.511127381231255,180.3087978613326,105.88596383460647,-43.090953133936765,-19.725914172076987,-0.6447698576492037
20260829T013432,1130,1787938901.388381,"J2=180.309deg range=[0.000,179.909]",56.183278301070644,180.3087978613326,143.2394487827058,-43.04723992324868,19.966336830861433,19.682146319875542
20260829T013432,1125,1787938905.4020355,"J2=180.331deg range=[0.000,179.909]",56.205134906414685,180.33065446667666,143.13016575598562,-43.02538331790464,-0.0327849080160612,0.29506417214455083
20260829T013432,1123,1787938909.4150474,"J2=180.331deg range=[0.000,179.909]",56.205134906414685,180.33065446667666,143.04273933460945,-43.06909652859272,-19.944480225517392,0.29506417214455083
20260829T013432,1082,1787938913.4295142,"J2=180.331deg range=[0.000,179.909]",56.205134906414685,180.33065446667666,142.6930336491048,-12.993970443085697,-0.14206793473626522,0.29506417214455083
20260829T013432,1077,1787938917.4533103,"J2=180.331deg range=[0.000,179.909]",56.205134906414685,180.33065446667666,143.04273933460945,-13.015827048429738,-19.747770777421024,0.29506417214455083
20260829T013432,1080,1787938921.4799972,"J2=180.331deg range=[0.000,179.909]",56.205134906414685,180.33065446667666,143.04273933460945,16.381798912925383,-19.616576503843422,19.682146319875542
20260829T013432,1136,1787938925.5064113,"J2=180.331deg range=[0.000,179.909]",56.205134906414685,180.33065446667666,143.04273933460945,1.9125076091169304,-0.14206793473626522,59.54925016556629
20260829T013432,1140,1787938929.5287485,"J2=180.331deg range=[0.000,179.909]",56.205134906414685,180.33065446667666,143.04273933460945,16.512938544989627,19.507293477123216,59.57110677091033
20260829T013432,1138,1787938933.5538566,"J2=180.331deg range=[0.000,179.909]",56.205134906414685,180.33065446667666,143.1738789666737,-13.03768365377378,19.5510066878113,59.54925016556629
20260829T013432,1131,1787938937.576875,"J2=180.331deg range=[0.000,179.909]",56.205134906414685,180.33065446667666,143.45801483614622,-43.04723992324868,-0.054641513360102006,59.54925016556629
20260829T013432,1132,1787938941.6010377,"J2=180.331deg range=[0.000,179.909]",56.205134906414685,180.33065446667666,142.93345630788923,-43.04723992324868,-19.944480225517392,59.54925016556629
20260829T013432,1133,1787938945.62471,"J2=180.331deg range=[0.000,179.909]",56.205134906414685,180.33065446667666,142.4963242010084,-13.015827048429738,-19.791483988109107,59.57110677091033
20260829T013432,803,1787938949.6477447,"J2=180.331deg range=[0.000,179.909]",56.205134906414685,180.33065446667666,142.99902612392137,-12.993970443085697,-0.14206793473626522,59.54925016556629
20260829T013432,806,1787938953.6715302,"J2=180.309deg range=[0.000,179.909]",56.205134906414685,180.3087978613326,142.95531291323329,1.7594567301952846,-19.682146319875542,59.57110677091033
20260829T013432,805,1787938957.6922934,"J2=180.309deg range=[0.000,179.909]",56.205134906414685,180.3087978613326,143.0208827292654,16.403655518269424,-0.14206793473626522,59.54925016556629
20260829T013432,814,1787938961.716437,"J2=180.331deg range=[0.000,179.909]",56.205134906414685,180.33065446667666,143.26130538804983,-13.03768365377378,19.5510066878113,59.57110677091033
