run_id,run_index,sample_id,host_time_s,device_time,seq,errors,target_q1_rad,target_q2_rad,target_q3_rad,target_q4_rad,target_q5_rad,target_q6_rad,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,dq1_rad_s,dq2_rad_s,dq3_rad_s,dq4_rad_s,dq5_rad_s,dq6_rad_s,tau1_nm,tau2_nm,tau3_nm,tau4_nm,tau5_nm,tau6_nm,kp1,kp2,kp3,kp4,kp5,kp6,kd1,kd2,kd3,kd4,kd5,kd6
20260829T001301,1,34,1787933592.781421,5742272.955208,3280589,0,0.7394905090332031,0.5235987756,0.5235987756,0.0,0.0,0.0,0.7387275695800781,0.4976348876953125,0.3870067596435547,0.034142494201660156,-0.00057220458984375,0.00514984130859375,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.0024423599243164062,1.5247859954833984,8.157264709472656,-1.7362632751464844,-0.012209892272949219,-0.10988998413085938,30.0,60.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T001331,1,30,1787933620.7879128,5770290.40394,3294597,0,0.7387275695800781,0.5235987756,0.5235987756,0.2617993878,-0.3490658504,0.0,0.7379646301269531,0.4861907958984375,0.3774700164794922,0.2924013137817383,-0.3419923782348633,-0.01163482666015625,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,0.0024423599243164062,2.208547592163086,8.731624603271484,-1.560439109802246,-0.3052501678466797,0.1831502914428711,30.0,60.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T001331,2,33,1787933627.4844565,5776991.924318,3297947,0,0.7387275695800781,0.5235987756,0.5235987756,-0.2617993878,0.0,0.0,0.7379646301269531,0.4861907958984375,0.3797588348388672,-0.22488021850585938,-0.00247955322265625,-0.01125335693359375,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,0.0024423599243164062,2.1948719024658203,8.581195831298828,-1.8681316375732422,0.07570171356201172,0.1782665252685547,30.0,60.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T001331,3,40,1787933633.7866364,5783293.165771,3301098,0,0.7387275695800781,0.5235987756,0.5235987756,0.2617993878,0.3490658504,0.0,0.7379646301269531,0.4869537353515625,0.3740367889404297,0.2901124954223633,0.3408479690551758,-0.00782012939453125,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,0.0024423599243164062,2.1538467407226562,8.923076629638672,-1.4529914855957031,0.2954826354980469,0.124542236328125,30.0,60.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T001331,4,99,1787933642.1576421,5791663.426266,3305283,0,0.7387275695800781,0.5235987756,1.221730476,0.7853981634,0.0,0.0,0.7379646301269531,0.4594869613647461,1.1331729888916016,0.8165483474731445,0.00247955322265625,-0.00782012939453125,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,0.0024423599243164062,3.8085460662841797,5.271793365478516,-1.5897436141967773,-0.1294260025024414,0.1196584701538086,30.0,60.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T001331,5,96,1787933647.6856208,5797192.031542,3308047,0,0.7387275695800781,0.5235987756,1.221730476,0.7853981634,-0.3490658504,-0.3490658504,0.7379646301269531,0.4217214584350586,1.122110366821289,0.8218889236450195,-0.3442821502685547,-0.3393220901489258,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,0.0024423599243164062,6.078632354736328,5.9418792724609375,-1.8632478713989258,-0.21245384216308594,-0.1929178237915039,30.0,60.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T001331,6,182,1787933655.7966695,5805302.575184,3312102,0,0.7387275695800781,1.221730476,0.5235987756,0.7853981634,0.0,-0.3490658504,0.7379646301269531,1.2453269958496094,0.4621572494506836,0.7753486633300781,-0.00247955322265625,-0.3427553176879883,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,0.0024423599243164062,-1.4564094543457031,3.6444435119628906,0.47619056701660156,0.0659341812133789,-0.1343097686767578,30.0,60.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T001331,7,265,1787933663.6656222,5813166.416058499,3316036,0,0.7387275695800781,1.221730476,1.221730476,0.7853981634,0.3490658504,-0.3490658504,0.7379646301269531,1.2716484069824219,1.0893030166625977,0.7967119216918945,0.3381776809692383,-0.3423738479614258,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,0.0024423599243164062,-3.0153846740722656,7.9384613037109375,-0.6031742095947266,0.41269874572753906,-0.13919448852539062,30.0,60.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T001331,8,11,1787933671.4754934,5820982.718326,3319941,0,0.7387275695800781,0.5235987756,0.5235987756,0.7853981634,0.3490658504,-1.047197551,0.7379646301269531,0.488861083984375,0.4774169921875,0.784886360168457,0.3416109085083008,-1.0461969375610352,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,0.0024423599243164062,2.0581188201904297,2.7282047271728516,-0.012209892272949219,0.2661781311035156,-0.036629676818847656,30.0,60.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T001900,1,226,1787933950.4701338,6099972.196256,3459434,0,0.7379646301269531,1.221730476,1.221730476,0.2617993878,0.3490658504,-1.047197551,0.7387275695800781,1.3151369094848633,1.0824365615844727,0.2908754348754883,0.3408479690551758,-1.0526819229125977,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.017093658447265625,-5.641025543212891,8.321369171142578,-1.482295036315918,0.3003664016723633,0.07570171356201172,30.0,60.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
