run_id,run_index,sample_id,host_time_s,device_time,seq,errors,target_q1_rad,target_q2_rad,target_q3_rad,target_q4_rad,target_q5_rad,target_q6_rad,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,dq1_rad_s,dq2_rad_s,dq3_rad_s,dq4_rad_s,dq5_rad_s,dq6_rad_s,tau1_nm,tau2_nm,tau3_nm,tau4_nm,tau5_nm,tau6_nm,kp1,kp2,kp3,kp4,kp5,kp6,kd1,kd2,kd3,kd4,kd5,kd6
20260829T013432,4,405,1787938494.5017927,10644008.668321,25541,0,0.9725723266601562,1.221730476,1.221730476,0.2617993878,-0.3490658504,0.3490658504,0.9744796752929688,1.2632560729980469,1.0934991836547852,0.2962160110473633,-0.3446636199951172,0.3564891815185547,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.026862144470214844,-4.19145393371582,7.637607574462891,-1.7557992935180664,-0.19780254364013672,-0.15384578704833984,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,5,280,1787938498.5279315,10648034.051465,27554,0,0.9725723266601562,1.221730476,1.221730476,0.2617993878,0.0,0.3490658504,0.9744796752929688,1.2628746032714844,1.097696304321289,0.2965974807739258,-0.00247955322265625,0.3530559539794922,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.026862144470214844,-4.177778244018555,7.391452789306641,-1.770451545715332,0.07081794738769531,-0.09523773193359375,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,6,253,1787938502.5499184,10652057.1524515,29565,0,0.9725723266601562,1.221730476,1.221730476,0.0,0.3490658504,0.0,0.9744796752929688,1.2605857849121094,1.1041812896728516,0.034523963928222656,0.3450450897216797,0.00514984130859375,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.026862144470214844,-3.9111108779907227,7.022220611572266,-1.7557992935180664,0.1294260025024414,-0.11477375030517578,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,7,237,1787938506.5701892,10656077.551289499,31575,0,0.9725723266601562,1.221730476,1.221730476,-0.2617993878,0.0,-0.3490658504,0.9744796752929688,1.2621116638183594,1.1049442291259766,-0.22755050659179688,-0.00057220458984375,-0.3393220901489258,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.026862144470214844,-4.095726013183594,6.981197357177734,-1.7362632751464844,-0.0024423599243164062,-0.1929178237915039,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,8,242,1787938510.5846598,10660090.765655,33582,0,0.9725723266601562,1.221730476,1.221730476,-0.2617993878,-0.3490658504,0.0,0.9744796752929688,1.2586784362792969,1.1011295318603516,-0.22793197631835938,-0.3484783172607422,-0.01163482666015625,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.026862144470214844,-3.7264957427978516,7.1863250732421875,-1.7167272567749023,-0.05616569519042969,0.1880340576171875,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,9,251,1787938514.6088395,10664114.956672,35594,0,0.9725723266601562,1.221730476,1.221730476,-0.2617993878,0.0,0.3490658504,0.9744796752929688,1.2628746032714844,1.096933364868164,-0.22755050659179688,-0.00247955322265625,0.3435182571411133,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.026862144470214844,-4.150426864624023,7.446155548095703,-1.7411479949951172,0.07081794738769531,0.08058643341064453,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,10,234,1787938518.625009,10668132.071454499,37602,0,0.9725723266601562,1.221730476,1.221730476,-0.7853981634,0.0,0.3490658504,0.9744796752929688,1.2632560729980469,1.119821548461914,-0.7593269348144531,-0.00247955322265625,0.3435182571411133,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.026862144470214844,-4.218803405761719,6.0649566650390625,-1.3406591415405273,0.07570171356201172,0.08058643341064453,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,11,232,1787938522.647438,10672153.598406,39613,0,0.9725723266601562,1.221730476,1.221730476,-0.7853981634,-0.3490658504,0.3490658504,0.9744796752929688,1.2567710876464844,1.103799819946289,-0.7597084045410156,-0.3522930145263672,0.3435182571411133,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.026862144470214844,-3.5350418090820312,7.035896301269531,-1.3211231231689453,0.09523773193359375,0.07570171356201172,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,12,236,1787938526.669982,10676175.681486,41624,0,0.9725723266601562,1.221730476,1.221730476,-0.7853981634,0.3490658504,-0.3490658504,0.9737167358398438,1.2575340270996094,1.102273941040039,-0.7593269348144531,0.3519115447998047,-0.3393220901489258,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.017093658447265625,-3.617094039916992,7.117950439453125,-1.3308916091918945,-0.14896202087402344,-0.1929178237915039,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,13,229,1787938530.6817124,10680188.865611,43630,0,0.9725723266601562,1.221730476,1.221730476,-0.7853981634,0.0,-0.3490658504,0.9737167358398438,1.2582969665527344,1.1034183502197266,-0.7593269348144531,-0.00095367431640625,-0.3397035598754883,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.017093658447265625,-3.6991443634033203,7.0632476806640625,-1.3455429077148438,0.0024423599243164062,-0.1929178237915039,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
